movieId,title,genres,imdbId,tmdbId,imageUrl
122,Boomerang (1992),Comedy|Romance,103859,11066,https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,109424,11104,https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
125,Flirting With Disaster (1996),Comedy,116324,2074,https://m.media-amazon.com/images/M/MV5BZWU5ZmIwMzktZjNmMy00Y2U3LTg4ZDctMjI4OWVlM2UwYjE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,110647,27793,https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
128,Jupiter's Wife (1994),Documentary,110217,290157,https://m.media-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1_SX300.jpg
129,Pie in the Sky (1996),Comedy|Romance,114131,110972,https://m.media-amazon.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1_SX300.jpg
132,Jade (1995),Thriller,113451,11863,https://m.media-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
135,Down Periscope (1996),Comedy,116130,9101,https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
137,Man of the Year (1995),Documentary,113756,5757,https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_SX300.jpg
140,Up Close and Personal (1996),Drama|Romance,118055,9302,"https://m.media-amazon.com/images/M/MV5BZTZjYmNkZTYtOTA0Zi00NDcyLWI2YzQtOTgyZjQ2YzM5Y2E2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
141,"Birdcage, The (1996)",Comedy,115685,11000,https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_SX300.jpg
144,"Brothers McMullen, The (1995)",Comedy,112585,16388,https://m.media-amazon.com/images/M/MV5BMTQ2YTY2OWMtODdjNy00MmE4LWE1MDEtOTdmMzc4ZDBjNzQ5XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,112442,9737,https://m.media-amazon.com/images/M/MV5BMGE1ZTQ0ZTEtZTEwZS00NWE0LTlmMDUtMTE1ZWJiZTYzZTQ2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,112342,30765,https://m.media-amazon.com/images/M/MV5BZmUyZWJmZDktMjE0Yy00MjUwLTlmMmUtNTk0YjFkODUxZTVkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
147,"Basketball Diaries, The (1995)",Drama,112461,10474,https://m.media-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
148,"Awfully Big Adventure, An (1995)",Drama,112427,22279,https://m.media-amazon.com/images/M/MV5BN2I1ZGQzM2YtYTlhYy00MmRiLTlhYWUtMjk2OTMyODNjNjgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
149,Amateur (1994),Crime|Drama|Thriller,109093,30157,https://m.media-amazon.com/images/M/MV5BMTIwNzE5OTkxMV5BMl5BanBnXkFtZTcwMzIxMjAwMQ@@._V1_SX300.jpg
150,Apollo 13 (1995),Adventure|Drama|IMAX,112384,568,https://m.media-amazon.com/images/M/MV5BNjEzYjJmNzgtNDkwNy00MTQ4LTlmMWMtNzA4YjE2NjI0ZDg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
151,Rob Roy (1995),Action|Drama|Romance|War,114287,11780,https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_SX300.jpg
152,"Addiction, The (1995)",Drama|Horror,112288,34996,https://m.media-amazon.com/images/M/MV5BMWYzN2EyMmMtMTU2My00MWY2LTkyMGYtMjk0MzVkZGZiMzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462,414,https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
154,Beauty of the Day (Belle de jour) (1967),Drama,61395,649,https://m.media-amazon.com/images/M/MV5BZjNkNGJjYWEtM2IyNi00ZjM5LWFlYjYtYjQ4NTU5MGFlMTI2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
155,Beyond Rangoon (1995),Adventure|Drama|War,112495,1873,https://m.media-amazon.com/images/M/MV5BYTg0NzU0NGQtMTgzZS00ZjJhLTllZGItM2Q4OWFmYzY2YmIzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
156,Blue in the Face (1995),Comedy|Drama,112541,5894,https://m.media-amazon.com/images/M/MV5BMzMzMTBjMzQtNGVmZS00MTg2LTgyNGYtZDRjNDIzMDJiNzY4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
157,Canadian Bacon (1995),Comedy|War,109370,1775,https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_SX300.jpg
158,Casper (1995),Adventure|Children,112642,8839,https://m.media-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
159,Clockers (1995),Crime|Drama|Mystery,112688,20649,https://m.media-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,112715,10329,https://m.media-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
161,Crimson Tide (1995),Drama|Thriller|War,112740,8963,https://m.media-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
162,Crumb (1994),Documentary,109508,26564,https://m.media-amazon.com/images/M/MV5BYTViMDM5YjktMDhjNy00MjZjLTg2ODctOGI3MzkzYWNiODA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
163,Desperado (1995),Action|Romance|Western,112851,8068,https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,112857,8512,https://m.media-amazon.com/images/M/MV5BNjI3NjFiNmMtMmQ1ZC00OTUwLWJlMWMtM2UxY2M2NDQ0OWJhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,112864,1572,https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,112887,13552,https://m.media-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
168,First Knight (1995),Action|Drama|Romance,113071,6520,https://m.media-amazon.com/images/M/MV5BOGUyZmJmM2MtMDNlZC00ZDU0LWIwODQtNGFmOWJjZjk5ZThhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,113114,9073,https://m.media-amazon.com/images/M/MV5BZmZlNDBmMzctNmJiOC00YWZkLTk4MzYtOTU4NzZkMmUxMDRjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
170,Hackers (1995),Action|Adventure|Crime|Thriller,113243,10428,https://m.media-amazon.com/images/M/MV5BNmExMTkyYjItZTg0YS00NWYzLTkwMjItZWJiOWQ2M2ZkYjE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
171,Jeffrey (1995),Comedy|Drama,113464,17447,https://m.media-amazon.com/images/M/MV5BMWM0ODdjOWEtOTJhYy00NmQ0LThmOTctMDNmZTEwNzA5MGM1XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,113481,9886,https://m.media-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
173,Judge Dredd (1995),Action|Crime|Sci-Fi,113492,9482,https://m.media-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
174,Jury Duty (1995),Comedy,113500,19326,https://m.media-amazon.com/images/M/MV5BN2RlNGM4NjEtNjUxZC00YjA2LThjYjQtMDdkNDA1YzNlNzJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
175,Kids (1995),Drama,113540,9344,https://m.media-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
176,Living in Oblivion (1995),Comedy,113677,9071,https://m.media-amazon.com/images/M/MV5BN2U2MDdjZjUtMGU1Ni00MzlkLTllZWQtZmJjNzJmYjE5YjAxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
177,Lord of Illusions (1995),Horror,113690,8973,https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_SX300.jpg
178,Love & Human Remains (1993),Comedy|Drama,107447,15730,https://m.media-amazon.com/images/M/MV5BYzU2ZjUxYWMtOWU5OC00MjVkLThiMTMtNzhhODg4YjAzMjIyXkEyXkFqcGdeQXVyMjE3MTA1Mw@@._V1_SX300.jpg
179,Mad Love (1995),Drama|Romance,113729,47608,https://m.media-amazon.com/images/M/MV5BOThlOGJjYWEtMGFmOS00ZjBlLWIwZmUtNzdlNjIxNTU2NDcwL2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_SX300.jpg
180,Mallrats (1995),Comedy|Romance,113749,2293,https://m.media-amazon.com/images/M/MV5BZGNhYzE4YzktNDIwNC00YmRiLTgyOTgtMzk1ZjNhNmI4ODI1XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_SX300.jpg
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,113820,9070,https://m.media-amazon.com/images/M/MV5BN2I2Y2I5N2MtMzJhMy00NzE2LThlMzEtNGE0ODA4M2JhOWNiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
183,Mute Witness (1994),Comedy|Horror|Thriller,110604,48787,https://m.media-amazon.com/images/M/MV5BNTJkYWU2MjQtMGI4Ny00MGZjLWIzN2QtZDFmYWFkNDQ2NzJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
184,Nadja (1994),Drama,110620,34574,https://m.media-amazon.com/images/M/MV5BMTk2NTE5MDI4MV5BMl5BanBnXkFtZTcwODM4MDMzMQ@@._V1_SX300.jpg
185,"Net, The (1995)",Action|Crime|Thriller,113957,1642,https://m.media-amazon.com/images/M/MV5BZTg5YmM5NzktN2Q0OS00YzE1LThkOTktNTE1NTJkZmExNmIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg
186,Nine Months (1995),Comedy|Romance,113986,11472,https://m.media-amazon.com/images/M/MV5BY2U3YTQzYWYtZTBlYi00ZmJjLTkzMjAtOTljYmE5MThhNzk5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
187,Party Girl (1995),Comedy,114095,36196,https://m.media-amazon.com/images/M/MV5BNDkxZTY2YzctMDkxNy00NzA0LWE3MDYtNmRlMGQyZGNjZWIxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,114194,11980,https://m.media-amazon.com/images/M/MV5BZjM4N2I0ZjYtMTFmNC00ZGQ0LWIzNmMtZDZjNzIwOGM1NzA0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
189,Reckless (1995),Comedy|Fantasy,114241,58372,https://m.media-amazon.com/images/M/MV5BMTk4ODEzNDktM2U1ZC00MjhiLWEyMTgtNmI2NGM0ZWE3MTE2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
190,Safe (1995),Thriller,114323,32646,https://m.media-amazon.com/images/M/MV5BODliOWEzMTUtZDQ5ZS00ZTBmLTgzNzEtMGVkOTlhYWNkYjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
191,"Scarlet Letter, The (1995)",Drama|Romance,114345,10533,https://m.media-amazon.com/images/M/MV5BMTkxOWQ0OWMtY2E5YS00YjkzLWFjODQtZGY4NTQ5YmE2OGIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
193,Showgirls (1995),Drama,114436,10802,https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_SX300.jpg
194,Smoke (1995),Comedy|Drama,114478,10149,https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
195,Something to Talk About (1995),Comedy|Drama|Romance,114496,18402,https://m.media-amazon.com/images/M/MV5BZDhmOTczMjItMzg5NS00OTFiLWEzYTctMjAxMTZmMWVmMmQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
196,Species (1995),Horror|Sci-Fi,114508,9348,https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_SX300.jpg
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,114558,281,https://m.media-amazon.com/images/M/MV5BODFkMTBmNjktMjM1Yy00MjY5LTliMGEtM2FhYjE2YjRmN2RkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,58450,5967,https://m.media-amazon.com/images/M/MV5BMWRkNWE1ZTMtY2ZhYy00NDFjLWI3ODktNDM4ZDIwOTMzNDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
201,Three Wishes (1995),Drama|Fantasy,114663,47939,https://m.media-amazon.com/images/M/MV5BYTkxYTNjZDUtYWFhYi00NjQ4LWE2YjMtYmU2YjMyZjQwODkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
202,Total Eclipse (1995),Drama|Romance,114702,36834,https://m.media-amazon.com/images/M/MV5BMjEyMTY0NDM2N15BMl5BanBnXkFtZTcwMjMzNDYxMQ@@._V1_SX300.jpg
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,114682,9090,"https://m.media-amazon.com/images/M/MV5BYjZmOTU3MjYtY2NhNi00ZmMxLWE5ZDgtNGVlYjVmOWMxYzI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
204,Under Siege 2: Dark Territory (1995),Action,114781,3512,https://m.media-amazon.com/images/M/MV5BMmUxMDE0MTItMTRiMC00YzgwLTkwODItN2FkOTQ0MjNhY2QwXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg
205,Unstrung Heroes (1995),Comedy|Drama,114798,52856,https://m.media-amazon.com/images/M/MV5BNGI4YWI4YmYtZTAyMS00NGE0LThlMDUtNmQ1OTcyMGUwNTM1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
206,Unzipped (1995),Documentary,114805,77350,https://m.media-amazon.com/images/M/MV5BMjAwODIwMTk2Nl5BMl5BanBnXkFtZTcwMzA4NDUyMQ@@._V1_SX300.jpg
207,"Walk in the Clouds, A (1995)",Drama|Romance,114887,9560,https://m.media-amazon.com/images/M/MV5BNjg3OTQzOTM5MF5BMl5BanBnXkFtZTYwNTY5NzY5._V1_SX300.jpg
208,Waterworld (1995),Action|Adventure|Sci-Fi,114898,9804,https://m.media-amazon.com/images/M/MV5BYzE4NTRmMDYtNWYzYi00YmNkLTk4NDEtYjFmMDc4ODQ3ODY2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
209,White Man's Burden (1995),Drama,114928,31611,https://m.media-amazon.com/images/M/MV5BYTY1ZjgzZTEtMmQwOS00NzA4LWJlOTYtNzhjNzMzMWY5NmQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
210,Wild Bill (1995),Western,114938,65796,https://m.media-amazon.com/images/M/MV5BMjI0MjI4NDkyOF5BMl5BanBnXkFtZTcwNzQ0NTg3NA@@._V1_SX300.jpg
211,"Browning Version, The (1994)",Drama,109340,49805,https://m.media-amazon.com/images/M/MV5BNDU0ZjhjNWEtYTIzNy00ZmRiLWFiNTEtODUwOTdmMjI5ZmU4XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,112602,26258,https://m.media-amazon.com/images/M/MV5BM2NlODBjNWQtMDUwNC00MjAzLWFhMWYtNGFiMDliNWY5Y2M5XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,111579,50797,https://m.media-amazon.com/images/M/MV5BOTdkZjI5ZTktZjk3ZS00NTAxLWFiYzMtMzM2ZWFiNTkwMmU5XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SX300.jpg
214,Before the Rain (Pred dozhdot) (1994),Drama|War,110882,19155,https://m.media-amazon.com/images/M/MV5BMjZmMDYxMDEtZmM1Ni00NTBlLWI4NTgtN2RkZTA3MGVlNTNhL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
215,Before Sunrise (1995),Drama|Romance,112471,76,https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
216,Billy Madison (1995),Comedy,112508,11017,https://m.media-amazon.com/images/M/MV5BMzcyMjZmNjctNGNhMS00ZmQxLWFkNzQtYTIxYjVkYmU1NmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
217,"Babysitter, The (1995)",Drama|Thriller,112438,37141,https://m.media-amazon.com/images/M/MV5BMTY4NjgxOTI5M15BMl5BanBnXkFtZTcwNDYyNDk5MQ@@._V1_SX300.jpg
218,Boys on the Side (1995),Comedy|Drama,112571,9382,https://m.media-amazon.com/images/M/MV5BMDlhZGNiNmItODQ4NS00OTk3LWI2MDctMDZmODFjN2NlODExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
219,"Cure, The (1995)",Drama,112757,6715,https://m.media-amazon.com/images/M/MV5BYjIyOGNkNTgtYmM4Mi00NDU4LTgzZTQtYWJlZjUxZjA2NmI4XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
220,Castle Freak (1995),Horror,112643,18256,https://m.media-amazon.com/images/M/MV5BMTUyMzQ3MjU5MV5BMl5BanBnXkFtZTcwMTI0NTYzNQ@@._V1_SX300.jpg
222,Circle of Friends (1995),Drama|Romance,112679,22625,https://m.media-amazon.com/images/M/MV5BZWEzZGJhNmYtOTkyYi00OTJhLWE3NTItOGFiNDEwYTc4Y2U3XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX300.jpg
223,Clerks (1994),Comedy,109445,2292,https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,112883,1909,"https://m.media-amazon.com/images/M/MV5BNzRiMGM2ODgtN2Y1Zi00ODk5LThhOTItOWVkODM0YjAyZTI2XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
225,Disclosure (1994),Drama|Thriller,109635,8984,https://m.media-amazon.com/images/M/MV5BYzhkNjE2YTQtYWQzNS00ZTkwLTg4YzAtNjNlYTRlMGEzYjcxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
227,Drop Zone (1994),Action|Thriller,109676,4954,https://m.media-amazon.com/images/M/MV5BNGUyMWNjNGYtZmNhNS00MGQxLTlmYmMtNDE0NDhhNDk3ZTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
228,Destiny Turns on the Radio (1995),Comedy,112854,62488,https://m.media-amazon.com/images/M/MV5BZWQ5YmQ5YWUtMDYyOS00Yzk1LTg2MTktOGVmMDMzODFiMWJlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
229,Death and the Maiden (1994),Drama|Thriller,109579,10531,https://m.media-amazon.com/images/M/MV5BMDYwODA0NDctMzJlOS00ODE2LThmZDUtMzBhNWFjYjUxMjEwXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_SX300.jpg
230,Dolores Claiborne (1995),Drama|Thriller,109642,11929,"https://m.media-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,109686,8467,"https://m.media-amazon.com/images/M/MV5BZDQwMjNiMTQtY2UwYy00NjhiLTk0ZWEtZWM5ZWMzNGFjNTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,111797,10451,https://m.media-amazon.com/images/M/MV5BMGEyNDI0OGQtMjY3Yi00NGU5LWFiNTQtNWMyZmJmNDAzMDMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
233,Exotica (1994),Drama,109759,20156,https://m.media-amazon.com/images/M/MV5BMGIxN2NiMDYtYjQ0YS00M2ViLTkzYTUtNDdhYWZmOTM0ZmJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
234,Exit to Eden (1994),Comedy,109758,18395,https://m.media-amazon.com/images/M/MV5BMDliZWUwYzktMzU1OC00NzNmLThlODYtODhkMTc4MDkyOWE1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
235,Ed Wood (1994),Comedy|Drama,109707,522,https://m.media-amazon.com/images/M/MV5BNTA5ZjdjNWUtZGUwNy00N2RhLWJiZmItYzFhYjU1NmYxNjY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
236,French Kiss (1995),Action|Comedy|Romance,113117,397,https://m.media-amazon.com/images/M/MV5BMTkzMjg5MDQ3M15BMl5BanBnXkFtZTgwOTM5NTE0MDE@._V1_SX300.jpg
237,Forget Paris (1995),Comedy|Romance,113097,10525,https://m.media-amazon.com/images/M/MV5BM2ZkYTUxZjQtODhkMy00NWI3LWFlMDMtMzYzZTQ3YmFjMjg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,113028,27985,https://m.media-amazon.com/images/M/MV5BYThiMDFmYWUtNTdjZC00ODcwLTgzNzgtMTE0MmMxZDg3Njg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,113198,15789,https://m.media-amazon.com/images/M/MV5BZDczYjU4MDMtY2RjMy00Y2UyLWE2MmMtZjliYWUwNzQ3YjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
240,Hideaway (1995),Thriller,113303,27303,https://m.media-amazon.com/images/M/MV5BMmM1OTU2MDQtZWVjMi00NmY4LWI1ZDYtZTg0ODE5YTUxNDA1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
241,Fluke (1995),Children|Drama,113089,21183,https://m.media-amazon.com/images/M/MV5BODM0ZTQ2ZGYtNmNlMi00OGU3LTgyMjQtYmVlOGNlYWQ2Y2Y3L2ltYWdlXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_SX300.jpg
242,Farinelli: il castrato (1994),Drama|Musical,109771,10954,"https://m.media-amazon.com/images/M/MV5BMmE5MjllZDYtNGVmZS00YjBiLWExMDctYjMyNjUxMjY5ZGU3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
243,Gordy (1995),Children|Comedy|Fantasy,113199,47867,https://m.media-amazon.com/images/M/MV5BN2Q0MmFkZTktZjZmMC00OWIwLTgzOGYtOTk2MTAzNzY4ZTkxXkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_SX300.jpg
246,Hoop Dreams (1994),Documentary,110057,14275,https://m.media-amazon.com/images/M/MV5BMWMxNDAxN2QtMjQxYS00NzI4LWJlMTctOGJkNTdkNmMyYmJiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
